"STRING_id","degree","pagerank","betweenness","number_diseases"
"9606.ENSP00000279593",62,0.000161027652893993,0.000198257122773037,0
"9606.ENSP00000279791",343,9.54130975179112e-05,1.09729520911233e-08,0
"9606.ENSP00000279804",57,0.000108060037489312,2.46262702376936e-05,0
"9606.ENSP00000280097",5,3.22089355375196e-05,1.44948268035612e-07,0
"9606.ENSP00000280098",23,7.39287139046625e-05,0,0
"9606.ENSP00000280154",12,3.99861221641662e-05,7.86344354093196e-07,0
"9606.ENSP00000280155",187,0.000167481287946972,5.48115332822414e-06,13
"9606.ENSP00000280193",68,0.000156544814721559,3.65740717320858e-06,0
"9606.ENSP00000280200",4,2.78823123804963e-05,2.97143949473005e-07,0
"9606.ENSP00000280236",1,1.53456913167316e-05,0,0
"9606.ENSP00000280326",50,0.000154908192206296,0.00020485142350145,0
"9606.ENSP00000280333",41,0.000115444818609751,0.000392048827969322,0
"9606.ENSP00000280346",5,3.36841415919117e-05,6.01535312347791e-07,0
"9606.ENSP00000280357",21,7.52464522209386e-05,0.000523134968391349,0
"9606.ENSP00000280358",26,7.11034572215915e-05,0,0
"9606.ENSP00000280362",9,6.38943249041923e-05,0.000511413726696649,0
"9606.ENSP00000280551",46,0.000143612230715728,1.12834320396559e-05,0
"9606.ENSP00000280557",3,3.58914337208676e-05,0,0
"9606.ENSP00000280605",40,0.00015331845705194,4.6139570310426e-05,0
"9606.ENSP00000280612",2,2.70243794365395e-05,0,0
"9606.ENSP00000280614",3,2.06863622576271e-05,0,0
"9606.ENSP00000280665",15,6.41306265340476e-05,0.000106231377741067,0
"9606.ENSP00000280684",41,0.000100049961584697,0,4
"9606.ENSP00000280700",5,2.92513883246146e-05,5.36308591731765e-07,0
"9606.ENSP00000280701",4,4.20988504445354e-05,7.24741340178061e-07,0
"9606.ENSP00000280704",23,9.15797171216786e-05,0,0
"9606.ENSP00000280706",23,8.9508819258595e-05,3.06686377118683e-06,0
"9606.ENSP00000280772",6,3.8808303496316e-05,0.000122216755900927,0
"9606.ENSP00000280904",6,4.07595051141174e-05,1.76112145663269e-06,0
"9606.ENSP00000280979",5,2.25775847066499e-05,6.37772379356694e-07,0
"9606.ENSP00000280987",1,1.64277487887795e-05,0,0
"9606.ENSP00000281017",1,1.63975456137336e-05,0,0
"9606.ENSP00000281031",57,0.000124939457099184,0,10
"9606.ENSP00000281038",3,4.17612405457479e-05,0,0
"9606.ENSP00000281043",12,4.33510016674048e-05,7.7268297983084e-05,0
"9606.ENSP00000281087",28,9.35567456920943e-05,2.47646900388797e-06,0
"9606.ENSP00000281092",23,6.47505486166895e-05,7.66051596568211e-06,0
"9606.ENSP00000281141",1,1.74244535652936e-05,0,0
"9606.ENSP00000281142",7,4.8187583339363e-05,2.3387403047546e-05,0
"9606.ENSP00000281154",6,3.37238038653857e-05,0,0
"9606.ENSP00000281156",6,3.07819109530919e-05,5.50803418535326e-07,0
"9606.ENSP00000281171",4,2.11146438188565e-05,0,0
"9606.ENSP00000281172",18,7.3721939273344e-05,0.000195248940750671,0
"9606.ENSP00000281182",7,4.5123085162042e-05,2.02927575249857e-07,0
"9606.ENSP00000281187",3,2.60795566054291e-05,0,0
"9606.ENSP00000281243",3,2.96172968865215e-05,8.69689608213673e-08,0
"9606.ENSP00000281273",1,1.71878620274342e-05,0,0
"9606.ENSP00000281317",3,3.50790678814641e-05,2.89896536071224e-08,0
"9606.ENSP00000281321",3,2.56519201798639e-05,2.60906882464102e-07,0
"9606.ENSP00000281382",7,7.07099371783429e-05,1.1595861442849e-07,0
"9606.ENSP00000281419",18,6.04200823160748e-05,0.000330982122645919,0
"9606.ENSP00000281453",96,0.00018734173232145,4.17263355702696e-05,0
"9606.ENSP00000281455",29,8.62923179303101e-05,0.000249526027618839,0
"9606.ENSP00000281456",9,4.11514302411869e-05,7.56629959145896e-06,0
"9606.ENSP00000281474",3,2.19271828237248e-05,0,0
"9606.ENSP00000281513",3,2.20930596615497e-05,0,0
"9606.ENSP00000281537",68,0.000246524368423802,0.00143051052234316,0
"9606.ENSP00000281589",3,2.28501561802225e-05,0,0
"9606.ENSP00000281623",26,8.1134322427697e-05,4.7832928451752e-07,0
"9606.ENSP00000281701",2,1.88954458968032e-05,0,0
"9606.ENSP00000281708",52,0.000160294687836879,0.000367330316660316,0
"9606.ENSP00000281806",291,0.000260779052475055,1.79217694678199e-06,0
"9606.ENSP00000281821",33,9.02281378492397e-05,1.31975398046425e-05,0
"9606.ENSP00000281828",4,3.40868952079054e-05,0,0
"9606.ENSP00000281830",4,2.49499142621367e-05,8.36677640168563e-05,0
"9606.ENSP00000281834",1,1.7382157201067e-05,0,0
"9606.ENSP00000281871",12,4.03461459394082e-05,0,0
"9606.ENSP00000281923",3,5.6178588920921e-05,0.000167538455608962,0
"9606.ENSP00000281928",72,0.000156097524373342,7.11973905860016e-07,0
"9606.ENSP00000281938",4,4.24740949257338e-05,0.000170401183902666,0
"9606.ENSP00000281950",49,0.000107445144966763,0.000145294211235324,0
"9606.ENSP00000282003",1,1.64529181013177e-05,0,0
"9606.ENSP00000282007",29,7.23544150082722e-05,9.56658569035041e-07,0
"9606.ENSP00000282018",136,0.000137035494238874,3.84020321014905e-08,0
"9606.ENSP00000282020",8,5.95772817647996e-05,0.000224340058145418,0
"9606.ENSP00000282030",1,1.58042844517239e-05,0,0
"9606.ENSP00000282032",3,4.63812930498468e-05,0.00017025623563463,0
"9606.ENSP00000282050",39,0.000141913829215621,0.000221588456857209,0
"9606.ENSP00000282058",11,6.24076376143189e-05,0.000218926240334288,0
"9606.ENSP00000282059",2,1.75579087916924e-05,0,0
"9606.ENSP00000282074",7,2.77566836198073e-05,0,0
"9606.ENSP00000282077",15,6.3080407991489e-05,5.91582197942679e-05,0
"9606.ENSP00000282091",70,9.56348027418008e-05,0,0
"9606.ENSP00000282096",3,1.93633642563762e-05,1.30453441232051e-07,9
"9606.ENSP00000282111",24,7.47573634580254e-05,8.70414349553851e-06,0
"9606.ENSP00000282141",6,6.18903593463885e-05,6.75821299716042e-06,0
"9606.ENSP00000282185",8,5.76028135002414e-05,4.64921569724226e-06,0
"9606.ENSP00000282223",1,1.53801239204633e-05,0,0
"9606.ENSP00000282276",3,2.57862987710523e-05,5.79793072142449e-08,0
"9606.ENSP00000282344",16,7.42739297645639e-05,0.000803565416238061,0
"9606.ENSP00000282356",36,9.61809736966909e-05,1.00536118709501e-05,0
"9606.ENSP00000282382",1,1.55707790030036e-05,0,0
"9606.ENSP00000282397",113,0.000257756205975302,0.000201482652689428,1
"9606.ENSP00000282412",12,4.06823094338841e-05,6.14580656470996e-06,0
"9606.ENSP00000282441",106,0.000313962528980025,0.00100580285654673,0
"9606.ENSP00000282478",2,1.7070499601469e-05,0,0
"9606.ENSP00000282486",5,2.7561798898861e-05,4.13102563901495e-07,0
"9606.ENSP00000282493",3,2.24361860141188e-05,0,0
"9606.ENSP00000282499",34,8.83984847547935e-05,3.95161739253313e-05,7
"9606.ENSP00000282516",8,2.87016652080878e-05,0,0
"9606.ENSP00000282541",8,4.61586926085201e-05,4.73497675583e-07,0
"9606.ENSP00000282549",4,3.92853616174929e-05,0.000173662519933467,0
"9606.ENSP00000282561",44,0.000155800132787495,0.00109501169087503,0
"9606.ENSP00000282572",2,1.75831541506817e-05,0,0
"9606.ENSP00000282588",159,0.00035686244232855,0.000453105097721968,0
"9606.ENSP00000282611",29,6.64201056782787e-05,0,0
"9606.ENSP00000282633",9,6.09085525629575e-05,0,0
"9606.ENSP00000282641",6,6.68126375050397e-05,7.30539270899486e-06,0
"9606.ENSP00000282728",4,2.5195659595301e-05,1.01463787624929e-07,0
"9606.ENSP00000282753",161,0.000193993926849557,0.000262533210220629,0
"9606.ENSP00000282841",16,8.67619582241986e-05,0.00158632350859961,0
"9606.ENSP00000282878",3,3.43427928188386e-05,0,0
"9606.ENSP00000282884",1,1.51430093324184e-05,0,0
"9606.ENSP00000282892",83,0.000184826529253146,4.4516642080697e-06,0
"9606.ENSP00000282903",25,0.000124790018817921,1.11181361094483e-05,0
"9606.ENSP00000283006",93,0.000175617904319345,6.72847559455153e-07,0
"9606.ENSP00000283027",12,5.32795557101322e-05,0,0
"9606.ENSP00000283109",15,7.89315077896517e-05,0.000229771994490052,0
"9606.ENSP00000283122",2,3.55902384253521e-05,0.000170241740807827,0
"9606.ENSP00000283131",66,0.000167952981257507,0.000129723868282938,0
"9606.ENSP00000283147",15,6.48279497649175e-05,2.52572357052054e-05,0
"9606.ENSP00000283179",119,0.000223997221032551,0.000112380808012477,0
"9606.ENSP00000283195",180,0.00036004374560814,0.000541663143180571,0
"9606.ENSP00000283225",341,9.44898537919803e-05,0,0
"9606.ENSP00000283228",9,3.27791896571088e-05,0,0
"9606.ENSP00000283243",2,1.63930613682312e-05,2.89896536071224e-08,0
"9606.ENSP00000283249",95,0.000203153837100717,9.73525255672221e-05,0
"9606.ENSP00000283254",3,2.24686250086803e-05,0,12
"9606.ENSP00000283256",13,5.52162298125895e-05,5.16015834206779e-06,12
"9606.ENSP00000283285",1,1.84259579370399e-05,0,0
"9606.ENSP00000283290",20,0.00011027087093711,0.000388794739351923,0
"9606.ENSP00000283309",2,2.21552357333919e-05,0,0
"9606.ENSP00000283351",12,0.000106727276817171,0.000605463410411556,0
"9606.ENSP00000283415",46,0.000116808443149572,6.81854038748489e-05,0
"9606.ENSP00000283429",6,3.42236647083027e-05,1.18857579789202e-06,0
"9606.ENSP00000283558",2,3.61031416221461e-05,0,0
"9606.ENSP00000283632",4,4.2868353059975e-05,1.44948268035612e-08,0
"9606.ENSP00000283635",39,0.000118006965544829,0.000408738413131389,0
"9606.ENSP00000283645",71,0.000153046405734181,0.000239252819121815,0
"9606.ENSP00000283646",10,6.5042214785817e-05,1.09943261305012e-05,0
"9606.ENSP00000283684",2,6.10151064186781e-05,0,0
"9606.ENSP00000283752",6,3.0839208771522e-05,6.11101898038141e-05,0
"9606.ENSP00000283871",2,2.91851448308929e-05,4.34844804106837e-08,0
"9606.ENSP00000283875",73,0.000165303907607724,1.28738220060296e-05,0
"9606.ENSP00000283882",3,2.27937654590169e-05,0,0
"9606.ENSP00000283921",8,4.14410238909314e-05,8.92881331099371e-06,0
"9606.ENSP00000283928",2,1.67052500871543e-05,0,0
"9606.ENSP00000283936",1,2.01086916027027e-05,0,0
"9606.ENSP00000283943",10,4.23187915069105e-05,8.11710300999428e-06,0
"9606.ENSP00000284000",12,4.39942457705287e-05,0.000198736154499161,0
"9606.ENSP00000284049",7,2.87840684653252e-05,3.50050067306004e-06,0
"9606.ENSP00000284061",37,9.48743740667152e-05,4.96040472063359e-06,0
"9606.ENSP00000284073",1,1.65636630764859e-05,0,0
"9606.ENSP00000284110",13,4.5146549633932e-05,0,0
"9606.ENSP00000284116",1,1.65082905889018e-05,0,0
"9606.ENSP00000284136",1,1.61695843905433e-05,0,0
"9606.ENSP00000284154",14,4.1281309962672e-05,6.18929104512064e-06,0
"9606.ENSP00000284240",18,6.43630453349982e-05,5.70298960586116e-05,0
"9606.ENSP00000284245",2,1.72350241357491e-05,7.24741340178061e-08,0
"9606.ENSP00000284273",6,2.86437312547892e-05,1.57993612158817e-06,0
"9606.ENSP00000284274",8,4.46045647657672e-05,0.000140433129486303,0
"9606.ENSP00000284287",343,9.54258972396644e-05,1.09729520911233e-08,0
"9606.ENSP00000284320",32,0.000157519677251522,7.73045350500929e-05,0
"9606.ENSP00000284322",1,1.98371426038092e-05,0,0
"9606.ENSP00000284382",21,7.31238909846161e-05,0,0
"9606.ENSP00000284440",17,8.11283358702137e-05,8.92796777943017e-05,0
"9606.ENSP00000284476",1,1.77165406857473e-05,0,0
"9606.ENSP00000284503",2,2.14593255027284e-05,0,0
"9606.ENSP00000284509",2,5.85799978784596e-05,0.000170227245981023,0
"9606.ENSP00000284523",64,0.000181694166949082,0.00114612427173715,0
"9606.ENSP00000284551",3,2.18286668334956e-05,0,0
"9606.ENSP00000284562",57,0.00013846039509011,2.23818381850745e-06,0
"9606.ENSP00000284601",14,4.56581424944766e-05,4.27064798735582e-06,0
"9606.ENSP00000284629",1,1.58243205603682e-05,0,0
"9606.ENSP00000284637",8,3.53454978862429e-05,0.000104040243089262,0
"9606.ENSP00000284669",24,8.67615446062587e-05,0.00017025623563463,0
"9606.ENSP00000284690",1,1.70972525022965e-05,0,0
"9606.ENSP00000284694",1,1.55151488712661e-05,0,0
"9606.ENSP00000284719",2,1.97545324780736e-05,0,0
"9606.ENSP00000284727",30,9.72033480327461e-05,4.17934172836015e-07,0
"9606.ENSP00000284770",1,1.45981775147072e-05,0,0
"9606.ENSP00000284776",6,2.59273958938093e-05,7.68225820588745e-07,0
"9606.ENSP00000284811",92,0.000305089155389098,0.00111723906113793,0
"9606.ENSP00000284818",24,8.91269865566176e-05,9.86372963982341e-06,0
"9606.ENSP00000284856",1,1.49043141627657e-05,0,0
"9606.ENSP00000284878",3,2.86930005590873e-05,0.000175380156909689,0
"9606.ENSP00000284885",1,4.04841894233883e-05,0,0
"9606.ENSP00000284951",1,1.64126472012565e-05,0,0
"9606.ENSP00000284957",15,9.26440272080159e-05,2.09631432646504e-05,0
"9606.ENSP00000284981",442,0.000766837519925324,0.00686265606708417,1
"9606.ENSP00000284984",5,3.12135743595441e-05,3.42331572033107e-05,0
"9606.ENSP00000284987",11,6.49379492586978e-05,2.27460069614884e-05,0
"9606.ENSP00000284995",4,5.27787981321042e-05,0,0
"9606.ENSP00000285018",38,0.000105117311011193,3.44252136584579e-08,0
"9606.ENSP00000285021",58,0.000165088523155358,0.000104827795345588,0
"9606.ENSP00000285039",9,4.29990088537452e-05,2.75401709267663e-07,0
"9606.ENSP00000285071",1,1.9086008463602e-05,0,0
"9606.ENSP00000285093",34,0.000156174967276348,2.92529762940538e-05,0
"9606.ENSP00000285116",38,8.57563096929838e-05,1.33352406592763e-06,0
"9606.ENSP00000285199",9,5.56875695622797e-05,0.00019299257937825,0
"9606.ENSP00000285208",3,2.82849455788032e-05,1.79880800632195e-05,0
"9606.ENSP00000285238",8,7.43082884287956e-05,0.000121886998591146,0
"9606.ENSP00000285298",1,1.63975456137336e-05,0,0
"9606.ENSP00000285311",3,2.20131956057942e-05,0,0
"9606.ENSP00000285379",8,8.9360913948787e-05,0.000515910746712454,7
"9606.ENSP00000285393",33,0.000108138334573227,1.23530024073879e-05,0
"9606.ENSP00000285398",121,0.000274284978381439,0.000267891435596052,0
"9606.ENSP00000285402",5,4.1825741546713e-05,0.000170343204595451,0
"9606.ENSP00000285407",5,2.71081760820569e-05,4.34844804106837e-08,0
"9606.ENSP00000285420",5,3.78025233014584e-05,0.000142886378922806,0
"9606.ENSP00000285518",10,4.03842463835474e-05,1.19401135794336e-06,0
"9606.ENSP00000285599",2,5.00363263521656e-05,0,0
"9606.ENSP00000285600",343,9.54159905251322e-05,1.09729520911233e-08,0
"9606.ENSP00000285667",3,2.14693315197541e-05,0,0
"9606.ENSP00000285679",22,9.90626090498135e-05,0.000732798652027491,0
"9606.ENSP00000285735",144,0.00027131741409225,9.65056094155853e-05,0
"9606.ENSP00000285737",2,1.97041645612135e-05,2.62356365144458e-06,0
"9606.ENSP00000285814",27,6.79513620496726e-05,3.21060413698881e-06,0
"9606.ENSP00000285848",6,4.73023921690954e-05,0.000174822106077752,0
"9606.ENSP00000285850",1,2.22187210085445e-05,0,0
"9606.ENSP00000285873",50,0.00010893384473271,8.79324641697263e-06,0
"9606.ENSP00000285896",27,8.49828033948549e-05,1.28279217211517e-06,0
"9606.ENSP00000285900",47,0.000137206322441797,0.000667622858427946,7
"9606.ENSP00000285930",30,0.0001223750700561,1.96932152513234e-05,0
"9606.ENSP00000285949",29,7.73968789906705e-05,0,0
"9606.ENSP00000285968",73,0.000147013606309216,1.66606947826924e-05,0
"9606.ENSP00000285979",47,0.000116986706251164,1.88860921922977e-05,0
"9606.ENSP00000286063",56,0.000104527331159487,9.73275369942337e-08,0
"9606.ENSP00000286091",9,4.73413386467543e-05,1.36021870529086e-05,0
"9606.ENSP00000286122",5,2.43112423712105e-05,4.05855150499714e-07,0
"9606.ENSP00000286175",8,4.3861437516369e-05,0.000327340297411524,0
"9606.ENSP00000286186",49,0.000141329596793895,0.000179613250287446,0
"9606.ENSP00000286190",1,1.64367953324343e-05,0,0
"9606.ENSP00000286201",38,9.9687110004783e-05,4.94533292981668e-05,0
"9606.ENSP00000286234",26,8.41302721857366e-05,2.11745261555357e-05,0
"9606.ENSP00000286298",2,2.60859189512003e-05,0,0
"9606.ENSP00000286301",96,0.000227560171550796,0.00217530819314386,2
"9606.ENSP00000286307",12,3.64071863063814e-05,2.30467746176623e-06,0
"9606.ENSP00000286317",70,0.000153662526831623,7.80923804308518e-07,0
"9606.ENSP00000286332",75,0.000221579935598397,0.00037289512225065,0
"9606.ENSP00000286355",339,0.000402599905179505,0.00127263585365546,0
"9606.ENSP00000286364",6,2.47410997111502e-05,0,0
"9606.ENSP00000286371",29,9.77688101917655e-05,0.000150022552284488,5
"9606.ENSP00000286380",1,2.2928588734372e-05,0,0
"9606.ENSP00000286398",17,6.39500150115627e-05,3.05478474885053e-06,0
"9606.ENSP00000286428",5,2.67949203767067e-05,1.17408097108846e-06,0
"9606.ENSP00000286479",3,2.3023637715575e-05,0,0
"9606.ENSP00000286523",3,2.22066727672449e-05,0,0
"9606.ENSP00000286548",236,0.000329651044376386,0.003126110496624,0
"9606.ENSP00000286574",21,6.00936002100708e-05,0,0
"9606.ENSP00000286614",3,2.47169657769111e-05,0,0
"9606.ENSP00000286621",38,8.40161607158676e-05,3.18131783739524e-08,0
"9606.ENSP00000286639",7,2.87926465389586e-05,5.72545658740668e-07,0
"9606.ENSP00000286648",44,9.7134189746579e-05,2.88230126538449e-06,0
"9606.ENSP00000286657",4,3.87190103179987e-05,1.30091070561962e-06,0
"9606.ENSP00000286713",6,5.87512839219382e-05,0.000151021600466304,0
"9606.ENSP00000286758",182,0.000160705919310579,2.05152338386133e-10,0
"9606.ENSP00000286788",44,0.000125446345558792,7.74141141467738e-05,0
"9606.ENSP00000286794",7,6.7937185806207e-05,0,0
"9606.ENSP00000286800",7,3.64375817449924e-05,1.34801889273119e-06,0
"9606.ENSP00000286808",26,9.24060486483701e-05,0,0
"9606.ENSP00000286809",25,8.73333883913263e-05,0,0
"9606.ENSP00000286827",123,0.000230867033331323,0.000481939731210388,0
"9606.ENSP00000286835",10,5.58651756221831e-05,0.000134799473468652,0
"9606.ENSP00000286955",15,6.59936709346308e-05,3.62370670089031e-08,0
"9606.ENSP00000287020",8,3.75000292391106e-05,2.81562010659177e-06,0
"9606.ENSP00000287022",75,0.000182365564818844,2.12530398007216e-05,0
"9606.ENSP00000287038",151,0.000235740059213971,3.44748259617012e-07,0
"9606.ENSP00000287042",41,9.94080682100015e-05,0,4
"9606.ENSP00000287078",4,3.08545150237443e-05,1.02913270305285e-06,0
"9606.ENSP00000287139",18,7.46158669120841e-05,2.41423419435648e-05,0
"9606.ENSP00000287156",45,0.000140243430377628,0.00042693666818326,0
"9606.ENSP00000287169",1,1.65989001140395e-05,0,0
"9606.ENSP00000287239",10,4.97238540819973e-05,9.49773526303349e-06,0
"9606.ENSP00000287295",14,5.84871910871387e-05,8.64157415983647e-05,0
"9606.ENSP00000287322",15,5.31407799195763e-05,5.89939450904942e-06,0
"9606.ENSP00000287380",1,1.65686969389936e-05,0,0
"9606.ENSP00000287394",5,2.64379570337135e-05,9.56658569035041e-07,0
"9606.ENSP00000287437",13,7.08062149874598e-05,9.45654579686671e-05,0
"9606.ENSP00000287482",6,3.08879609176835e-05,1.71038956282022e-06,0
"9606.ENSP00000287490",14,4.38170411721333e-05,1.44948268035612e-08,0
"9606.ENSP00000287538",9,4.38086412652277e-05,8.55194781410112e-07,0
"9606.ENSP00000287590",41,0.000113247442600605,1.12381824258799e-05,0
"9606.ENSP00000287598",193,0.000368348748547832,0.00128447206817202,0
"9606.ENSP00000287600",45,9.63160139437193e-05,7.88988748698869e-05,6
"9606.ENSP00000287641",180,0.000159651545900305,0,0
"9606.ENSP00000287647",62,0.000182246135711518,3.92628621041465e-05,0
"9606.ENSP00000287667",2,2.96114339489103e-05,0,0
"9606.ENSP00000287713",17,6.34932053425478e-05,1.2199812559664e-07,0
"9606.ENSP00000287727",14,4.72255044727917e-05,9.27668915427918e-07,0
"9606.ENSP00000287814",2,1.85446442379444e-05,0,0
"9606.ENSP00000287820",144,0.000340841496953896,0.000432374040087946,15
"9606.ENSP00000287878",75,0.000194420642316014,0.000213110851330436,0
"9606.ENSP00000287907",197,0.000175840490693624,1.51978533723359e-05,0
"9606.ENSP00000287908",1,1.63975456137336e-05,0,0
"9606.ENSP00000287916",8,3.98541606719415e-05,0,0
"9606.ENSP00000287934",41,0.000110242942603418,7.81995906052128e-06,0
"9606.ENSP00000287936",35,0.000117415419306803,0.000208843880390177,18
"9606.ENSP00000287957",1,1.48772624254835e-05,0,0
"9606.ENSP00000287996",7,4.71311898598888e-05,0,0
"9606.ENSP00000288014",4,3.93468636246213e-05,0.000471738797373373,0
"9606.ENSP00000288022",2,2.45135074788468e-05,3.2383858883623e-06,0
"9606.ENSP00000288050",1,1.63975456137336e-05,0,0
"9606.ENSP00000288071",5,3.06408989131839e-05,3.63820152769387e-06,0
"9606.ENSP00000288078",8,4.96359045256524e-05,4.17451011942563e-06,0
"9606.ENSP00000288098",1,1.50925509656344e-05,0,0
"9606.ENSP00000288111",1,1.71173879523271e-05,0,0
"9606.ENSP00000288135",140,0.000326861653984138,0.00027098665708051,8
"9606.ENSP00000288139",100,0.000190803765603438,0.000320986453736644,12
"9606.ENSP00000288199",19,6.16669498547018e-05,3.24684120399771e-06,0
"9606.ENSP00000288207",53,0.000136208083141413,0.000185251375543361,0
"9606.ENSP00000288221",6,5.28852230040141e-05,0.000165799076392535,0
"9606.ENSP00000288235",5,2.49960045680804e-05,6.46179378902759e-05,0
"9606.ENSP00000288266",24,8.78085227059668e-05,0.000203963955366312,0
"9606.ENSP00000288309",24,4.20083701381849e-05,7.12351037714326e-07,0
"9606.ENSP00000288368",2,1.7330848188177e-05,0,0
"9606.ENSP00000288422",32,0.000109912969660103,0.000175269029904195,0
"9606.ENSP00000288490",39,9.89952061593818e-05,0.00010164784202621,0
"9606.ENSP00000288532",3,0.00010084351411583,0.000340483481615653,0
"9606.ENSP00000288602",63,0.000165948539111962,4.22959046127916e-05,1
"9606.ENSP00000288666",1,1.74496228778318e-05,0,0
"9606.ENSP00000288699",14,5.23966698373595e-05,0,0
"9606.ENSP00000288774",5,5.08092003095871e-05,0,0
"9606.ENSP00000288828",5,3.40119410033578e-05,7.24741340178061e-08,0
"9606.ENSP00000288840",42,0.000137876046505125,0.000521776199168738,0
"9606.ENSP00000288937",11,6.31637692881095e-05,1.44948268035612e-08,0
"9606.ENSP00000288943",13,4.45436287253726e-05,7.68153346454727e-05,0
"9606.ENSP00000288986",128,0.000340704021071291,0.000700935882167456,0
"9606.ENSP00000288988",40,0.000108883276824751,0,0
"9606.ENSP00000289004",6,4.36276097921793e-05,2.45746611339105e-05,0
"9606.ENSP00000289013",1,1.84252616148806e-05,0,0
"9606.ENSP00000289081",48,0.000133189718613424,2.61831790460139e-05,0
"9606.ENSP00000289104",46,0.000127852781441393,8.9744000664658e-05,0
"9606.ENSP00000289119",1,1.65233921764248e-05,0,0
"9606.ENSP00000289153",156,0.00032051055965744,0.000274322482497664,0
"9606.ENSP00000289228",23,6.86721257903915e-05,0,0
"9606.ENSP00000289248",2,1.77210629931138e-05,0,0
"9606.ENSP00000289316",35,0.000104976544032845,1.33732033009047e-07,0
"9606.ENSP00000289352",14,5.91316338614398e-05,0.000120907389879672,0
"9606.ENSP00000289359",2,1.80550601553473e-05,0,0
"9606.ENSP00000289371",100,0.000161420491629619,1.61943452462788e-05,0
"9606.ENSP00000289382",23,6.82156965474178e-05,1.39585182118295e-06,0
"9606.ENSP00000289416",1,2.11668323877981e-05,0,0
"9606.ENSP00000289429",1,1.54376065854455e-05,0,0
"9606.ENSP00000289431",8,3.82223733201484e-05,1.54478616658954e-05,0
"9606.ENSP00000289451",343,9.5424669391578e-05,1.09729520911233e-08,0
"9606.ENSP00000289473",22,7.4943981293755e-05,7.15428413956773e-05,0
"9606.ENSP00000289528",3,2.34254103248229e-05,0,0
"9606.ENSP00000289746",34,0.000108644813667235,1.74952559518984e-05,0
"9606.ENSP00000289749",1,1.55399410878792e-05,0,0
"9606.ENSP00000289753",72,9.60934017611343e-05,1.87313023075721e-05,2
"9606.ENSP00000289779",49,0.000129385256583838,0.000169449339686819,0
"9606.ENSP00000289805",1,1.53056904425698e-05,0,0
"9606.ENSP00000289865",26,0.000118116469502846,0.000281089116934711,0
"9606.ENSP00000289902",47,0.000117983360818157,7.4925450810735e-05,0
"9606.ENSP00000289952",1,1.71324895398501e-05,0,0
"9606.ENSP00000289957",11,5.88444274844507e-05,0,0
"9606.ENSP00000289968",65,0.000123029921457687,7.8145488254166e-05,0
"9606.ENSP00000290015",36,9.62345314268043e-05,1.22481286490092e-06,0
"9606.ENSP00000290101",14,4.74983053902242e-05,6.26985812410377e-05,0
"9606.ENSP00000290122",1,1.74777648509692e-05,0,0
"9606.ENSP00000290130",21,5.56313274700808e-05,0,0
"9606.ENSP00000290155",1,1.64931890013789e-05,0,0
"9606.ENSP00000290158",65,0.000193513546910681,0.000140567206634236,0
"9606.ENSP00000290167",37,9.95596852330676e-05,4.52963337611288e-08,0
"9606.ENSP00000290200",9,3.0085352666888e-05,0,0
"9606.ENSP00000290208",9,5.41965718580098e-05,1.88432748446296e-07,0
"9606.ENSP00000290219",74,0.000133168497121507,1.47437275439218e-05,0
"9606.ENSP00000290246",19,5.61772814388859e-05,3.47875843285469e-07,0
"9606.ENSP00000290291",1,1.74999615029083e-05,0,0
"9606.ENSP00000290295",2,2.17934794292931e-05,2.73952226587307e-06,0
"9606.ENSP00000290299",30,0.000100263523737683,1.71944882957245e-05,0
"9606.ENSP00000290310",2,1.76590908294829e-05,0,0
"9606.ENSP00000290341",15,5.06142194852097e-05,9.98331196095279e-06,0
"9606.ENSP00000290349",1,1.7318742452633e-05,0,0
"9606.ENSP00000290354",25,7.3100700187002e-05,2.65907597711331e-05,0
"9606.ENSP00000290374",6,3.70352486722716e-05,1.32688060364267e-05,0
"9606.ENSP00000290378",29,9.18058406085289e-05,9.93777404674494e-05,0
"9606.ENSP00000290399",3,2.00647967872165e-05,0,0
"9606.ENSP00000290429",6,4.32823277298908e-05,5.65298245338888e-06,0
"9606.ENSP00000290472",72,0.000162369175895376,0.000285994156438956,0
"9606.ENSP00000290524",7,4.09131092783182e-05,2.19270492470872e-05,0
"9606.ENSP00000290541",125,0.000259586663832142,1.13629950936067e-05,1
"9606.ENSP00000290551",10,5.3790751290952e-05,0.000170730941212447,0
"9606.ENSP00000290573",50,0.000200882011419012,0.000863198341610145,0
"9606.ENSP00000290575",7,5.29751601111778e-05,0,0
"9606.ENSP00000290597",43,0.000158966687617119,2.97462835662684e-05,0
"9606.ENSP00000290649",35,0.000138872480681627,0.00016907490725014,0
"9606.ENSP00000290650",13,6.93701591079941e-05,3.33127357012846e-05,0
"9606.ENSP00000290663",80,0.000176645558978845,4.40923251535675e-05,0
"9606.ENSP00000290691",4,2.23228304663764e-05,5.79793072142449e-07,0
"9606.ENSP00000290759",1,2.20448820360466e-05,0,0
"9606.ENSP00000290765",57,0.000140757147068658,1.72293034731577e-07,0
"9606.ENSP00000290810",8,3.8813323308569e-05,3.15987224317635e-06,0
"9606.ENSP00000290866",7,4.08986078590728e-05,0.000110849187980234,9
"9606.ENSP00000290894",1,1.49532830066942e-05,0,0
"9606.ENSP00000290902",2,1.72685095673807e-05,0,0
"9606.ENSP00000290913",1,2.02783522592856e-05,0,0
